# -6.5sin(a1) + 9sin(a2) + 0.3sin(a3) + sin(a4)
-3.6424755321539473, 5.845406199167646, 4.049050992324204, 3.701104841199938, 2.120482063576199
-10.677590614223053, 0.8554848429286599, 5.597833377257605, 5.414083326912985, 9.269330364950449
-0.6091802948685126, 1.6479664719955334, 2.3754237751816376, 5.5640373683350255, 6.111016349765476
1.3192067754339667, 8.37213175890378, 1.0186943193551912, 1.3470105596739868, 4.858543397582119
-13.580802116377367, 7.509737877007312, 5.43628601915818, 4.381930059058774, 3.5919747033913954
3.935311063365466, 3.6276839310312816, 6.294373924103001, 6.160209961566406, 8.437031250549216
-3.9649066881691053, 8.301652026564243, 0.14315231959348584, 0.7504633583336562, 9.006703319095756
-2.1575987221887107, 6.4979342998003755, 6.145806846498509, 4.867345693049634, 0.857932041079289
-6.420456456592071, 8.476365851981885, 3.366810983545979, 6.4335135798405005, 8.45337538207337
6.219661949951629, 6.557608829198827, 7.655225677742533, 0.4698066741635265, 4.92482362118536
